id,cqc_location_id,location_ods_code,name,name_normalized,provider_name,provider_id,brand_name,telephone,email,website,city,county,postcode,latitude,longitude,region,local_authority,beds_total,beds_available,has_availability,availability_status,availability_last_checked,year_opened,year_registered,care_residential,care_nursing,care_dementia,care_respite,has_nursing_care_license,has_personal_care_license,has_surgical_procedures_license,has_treatment_license,has_diagnostic_license,serves_older_people,serves_younger_adults,serves_mental_health,serves_physical_disabilities,serves_sensory_impairments,serves_dementia_band,serves_children,serves_learning_disabilities,serves_detained_mha,serves_substance_misuse,serves_eating_disorders,serves_whole_population,fee_residential_from,fee_nursing_from,fee_dementia_from,fee_respite_from,accepts_self_funding,accepts_local_authority,accepts_nhs_chc,accepts_third_party_topup,cqc_rating_overall,cqc_rating_safe,cqc_rating_effective,cqc_rating_caring,cqc_rating_responsive,cqc_rating_well_led,cqc_last_inspection_date,cqc_publication_date,cqc_latest_report_url,review_average_score,review_count,google_rating,wheelchair_access,ensuite_rooms,secure_garden,wifi_available,parking_onsite,is_dormant,data_quality_score,created_at,updated_at,last_scraped_at,regulated_activities,source_urls,service_types,service_user_bands,facilities,medical_specialisms,dietary_options,activities,pricing_details,staff_information,reviews_detailed,media,location_context,building_info,accreditations,source_metadata,extra,provider_telephone_number,provider_hsca_start_date
197,1-2944642016,VM81H,Millwater,millwater,Lifeways Community Care Limited,1-101675727,BRAND Lifeways Community Care,1217063707,,www.lifeways.co.uk,Birmingham,West Midlands,B25 8LD,52.4614720,-1.8247040,West Midlands,Birmingham,19,,false,,,,2016,true,false,false,,false,false,false,false,false,true,true,false,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Good,Good,Good,Good,Good,2023-09-20,,http://www.cqc.org.uk/location/1-2944642016,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-2944642016"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Khan, Sirmaira"",""nominated_individual"":""Jones, Karen""}",{},{},"{""paf_id"":""32881536"",""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Yardley""}","{""provider_city"":""Warrington"",""address_line_2"":""Yardley"",""street_address"":""164-168 Waterloo Road"",""provider_county"":null,""provider_postcode"":""WA3 7QY"",""provider_address_line_2"":""710 Birchwood Boulevard"",""provider_street_address"":""No. 2, The Square""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""4126127"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},,2010-10-01
198,1-2944642663,VM83N,Beeton Grange,beeton grange,Lifeways Community Care Limited,1-101675727,BRAND Lifeways Community Care,1215545559,,www.lifeways.co.uk,Birmingham,West Midlands,B18 4QD,52.4972440,-1.9401820,West Midlands,Birmingham,24,,false,,,,2016,true,false,false,,false,false,false,false,false,true,true,true,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2017-11-29,,http://www.cqc.org.uk/location/1-2944642663,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-2944642663"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Mental health"",""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""McIntosh, Kay"",""nominated_individual"":""Jones, Karen""}",{},{},"{""paf_id"":""28103050"",""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000250"",""ccg_name"":""NHS Black Country and West Birmingham CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Ladywood""}","{""provider_city"":""Warrington"",""address_line_2"":null,""street_address"":""50-55 Beeton Road"",""provider_county"":null,""provider_postcode"":""WA3 7QY"",""provider_address_line_2"":""710 Birchwood Boulevard"",""provider_street_address"":""No. 2, The Square""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""4126127"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},,2010-10-01
199,1-2944724046,VM83Q,The Royd,royd,Lifeways Community Care Limited,1-101675727,BRAND Lifeways Community Care,,,www.lifeways.co.uk,Birmingham,West Midlands,B20 2DN,52.5144510,-1.9245540,West Midlands,Birmingham,16,,false,,,,2016,true,false,false,,false,false,false,false,false,true,true,true,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2018-02-21,,http://www.cqc.org.uk/location/1-2944724046,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-2944724046"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Mental health"",""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""McIntosh, Kay"",""nominated_individual"":""Jones, Karen""}",{},{},"{""paf_id"":""33112736"",""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000250"",""ccg_name"":""NHS Black Country and West Birmingham CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Perry Barr""}","{""provider_city"":""Warrington"",""address_line_2"":null,""street_address"":""27 Selborne Road"",""provider_county"":null,""provider_postcode"":""WA3 7QY"",""provider_address_line_2"":""710 Birchwood Boulevard"",""provider_street_address"":""No. 2, The Square""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""4126127"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},,2010-10-01
200,1-297145849,VM0RR,Clifton House,clifton house,Care First Class (UK) Limited,1-120629091,-,1214402089,,www.carefirstclassuk.com,Birmingham,West Midlands,B12 8SL,52.4546290,-1.8782720,West Midlands,Birmingham,39,,false,,,,2011,true,false,true,,false,false,false,false,false,true,true,false,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Requires Improvement,Good,Good,Good,Requires Improvement,2025-08-31,,http://www.cqc.org.uk/location/1-297145849,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-297145849"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Everitt, Helda"",""nominated_individual"":""Velji, Zara""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hall Green and Moseley""}","{""provider_city"":""Birmingham"",""address_line_2"":null,""street_address"":""165 Clifton Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B12 8SL"",""provider_address_line_2"":""Balsall Heath"",""provider_street_address"":""Clifton House, 165 Clifton Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""5200924"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1213736562,2010-10-01
201,1-2997480203,VM7XX,Eden Lodge Health Care,eden lodge health care,Hasbury Home Care Services Ltd,1-149194294,-,1212160097,,,Birmingham,West Midlands,B14 6DR,52.4226830,,West Midlands,Birmingham,7,,false,,,,2016,false,true,false,,false,false,false,true,false,true,true,true,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Requires Improvement,Good,Good,Good,Requires Improvement,2019-03-16,,http://www.cqc.org.uk/location/1-2997480203,,,,false,false,false,false,false,false,50,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-2997480203"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Mental health"",""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Masundire, Bridgette"",""nominated_individual"":""Chundoo, Rajwantee""}",{},{},"{""paf_id"":""28283045"",""uprn_id"":""10024332105"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Selly Oak""}","{""provider_city"":""Birmingham"",""address_line_2"":null,""street_address"":""236 Alcester Road South"",""provider_county"":null,""provider_postcode"":""B14 6DR"",""provider_address_line_2"":null,""provider_street_address"":""Convent, 236 Alcester Road South""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""7293336"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Community based adult social care services""}",{},1214592234,2011-03-22
202,1-3012354906,VLT5C,Digby Manor Residential Care Home,digby manor residential,D & L Care Homes Limited,1-2929544446,-,1213821719,,www.digby-manor.co.uk,Birmingham,West Midlands,B24 0BN,52.5274630,-1.8139970,West Midlands,Birmingham,26,,false,,,,2017,true,false,true,,false,false,false,false,false,true,true,false,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2019-03-21,,http://www.cqc.org.uk/location/1-3012354906,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-3012354906"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Farr, Jane"",""nominated_individual"":""Somauroo, Darren""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Erdington""}","{""provider_city"":""Birmingham"",""address_line_2"":""Erdington"",""street_address"":""908 Chester Road"",""provider_county"":null,""provider_postcode"":""B24 0BN"",""provider_address_line_2"":""908 Chester Road, Erdington"",""provider_street_address"":""Digby Manor Care Home""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""9233153"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1213821719,2017-03-06
203,1-3069386670,VM6LT,Clare Court Care Home,clare court,Avery Homes (Nelson) Limited,1-1514202543,BRAND Avery,1215549101,,www.averyhealthcare.co.uk/care-homes/birmingham/birmingham/clare-court/,Birmingham,West Midlands,B18 4BJ,52.4909420,,West Midlands,Birmingham,80,,false,,,,2016,false,true,true,,false,false,false,true,false,true,true,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Inadequate,Good,Good,Good,Good,Good,2024-02-03,,http://www.cqc.org.uk/location/1-3069386670,,,,false,false,false,false,false,false,50,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-3069386670"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Newell, Natalie"",""nominated_individual"":""Southall, Natasha""}",{},{},"{""paf_id"":null,""uprn_id"":null,""ccg_code"":""E38000250"",""ccg_name"":""NHS Black Country and West Birmingham CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Ladywood""}","{""provider_city"":""Northampton"",""address_line_2"":""Winson Green"",""street_address"":""Clinton Street"",""provider_county"":""Northamptonshire"",""provider_postcode"":""NN4 9BS"",""provider_address_line_2"":""Swan Valley"",""provider_street_address"":""3 Cygnet Drive""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""6655187"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1604675566,2014-11-13
204,1-3069499587,VM6LV,St. Giles Care Home,st. giles,Avery Homes (Nelson) Limited,1-1514202543,BRAND Avery,1217708531,,www.averyhealthcare.co.uk/care-homes/birmingham/birmingham/st-giles/,Birmingham,West Midlands,B33 0LT,52.4757920,-1.7604320,West Midlands,Birmingham,66,,false,,,,2016,false,true,true,,false,false,false,true,false,true,true,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2023-09-21,,http://www.cqc.org.uk/location/1-3069499587,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-3069499587"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Orton, Ruth"",""nominated_individual"":""Southall, Natasha""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hodge Hill and Solihull North""}","{""provider_city"":""Northampton"",""address_line_2"":null,""street_address"":""122 Tile Cross Road"",""provider_county"":""Northamptonshire"",""provider_postcode"":""NN4 9BS"",""provider_address_line_2"":""Swan Valley"",""provider_street_address"":""3 Cygnet Drive""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""6655187"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1604675566,2014-11-13
205,1-3087083076,VM6LR,Aran Court Care Home,aran court,Avery Homes (Nelson) Limited,1-1514202543,BRAND Avery,1217704322,,www.averyhealthcare.co.uk/care-homes/birmingham/birmingham/aran-court/,Birmingham,West Midlands,B33 0LR,52.4755970,-1.7620970,West Midlands,Birmingham,86,,false,,,,2016,false,true,true,,false,false,false,true,false,true,true,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Good,Good,Good,Good,Good,2024-09-27,,http://www.cqc.org.uk/location/1-3087083076,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-3087083076"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Scott, Debbie"",""nominated_individual"":""Southall, Natasha""}",{},{},"{""paf_id"":null,""uprn_id"":null,""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hodge Hill and Solihull North""}","{""provider_city"":""Northampton"",""address_line_2"":""Tile Cross"",""street_address"":""Braymoor Road"",""provider_county"":""Northamptonshire"",""provider_postcode"":""NN4 9BS"",""provider_address_line_2"":""Swan Valley"",""provider_street_address"":""3 Cygnet Drive""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""6655187"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1604675566,2014-11-13
206,1-309936281,VM0PN,SignHealth Polestar,signhealth polestar,SignHealth,1-101647147,-,1213500592,,www.signhealth.org.uk,Birmingham,,B23 5TD,52.5356130,-1.8353540,West Midlands,Birmingham,6,,false,,,,2011,true,false,false,,false,false,false,false,false,true,true,true,false,true,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Outstanding,Good,2019-02-05,,http://www.cqc.org.uk/location/1-309936281,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-309936281"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Mental health"",""Older people"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Couling, Helen""}",{},{},"{""paf_id"":null,""uprn_id"":""10024330526"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Sutton Coldfield""}","{""provider_city"":""London"",""address_line_2"":""10 Trident Close, Erdington"",""street_address"":""Office Suite, Fairlie House"",""provider_county"":null,""provider_postcode"":""SE1 3GN"",""provider_address_line_2"":null,""provider_street_address"":""82 Canopi, 82 Tanner Street""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""1011056"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""2610559"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},,2010-10-01
207,1-3134639065,VLMAT,Perry Locks Care Home,perry locks,HC-One No.1 Limited,1-2953247678,BRAND HC-One Limited,1213560598,,,Birmingham,West Midlands,B44 8BG,52.5320760,-1.8954980,West Midlands,Birmingham,128,,false,,,,2017,false,true,true,,false,false,false,true,false,true,true,true,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2019-01-12,,http://www.cqc.org.uk/location/1-3134639065,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-3134639065"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Okonyia Rocha, Patience"",""nominated_individual"":""Selby, Anna""}",{},{},"{""paf_id"":""61794384"",""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Erdington""}","{""provider_city"":""Darlington"",""address_line_2"":""Perry Barr"",""street_address"":""398 Aldridge Road"",""provider_county"":""County Durham"",""provider_postcode"":""DL3 6AH"",""provider_address_line_2"":""Archer Street"",""provider_street_address"":""Southgate House""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""10257888"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1325351100,2017-01-31
208,1-320350725,VM05F,Hodge Hill Grange,hodge hill grange,HC-One Limited,1-305829465,BRAND HC-One Limited,1217301999,,www.hc-one.co.uk/homes/hodge-hill-grange,Birmingham,West Midlands,B36 8AD,52.4964680,-1.8095760,West Midlands,Birmingham,53,,false,,,,2011,false,true,true,,false,false,false,true,false,true,false,false,false,false,true,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Good,Good,Good,Good,Good,2019-04-03,,http://www.cqc.org.uk/location/1-320350725,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-320350725"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Older people""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Mayo, Karen"",""nominated_individual"":""Selby, Anna""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hodge Hill and Solihull North""}","{""provider_city"":""Darlington"",""address_line_2"":""Hodge Hill"",""street_address"":""150 Coleshill Road"",""provider_county"":""County Durham"",""provider_postcode"":""DL3 6AH"",""provider_address_line_2"":""Archer Street"",""provider_street_address"":""Southgate House""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""7712656"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1325351100,2011-10-31
209,1-320755658,VM06M,The Orchards,orchards,HC-One Limited,1-305829465,BRAND HC-One Limited,1217302040,,www.hc-one.co.uk/homes/the-orchards/,Birmingham,West Midlands,B34 7BP,52.4954380,-1.7778020,West Midlands,Birmingham,72,,false,,,,2011,false,true,true,,false,false,false,true,false,true,true,false,false,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2018-04-18,,http://www.cqc.org.uk/location/1-320755658,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-320755658"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Barnett, Simon"",""nominated_individual"":""Selby, Anna""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hodge Hill and Solihull North""}","{""provider_city"":""Darlington"",""address_line_2"":null,""street_address"":""164 Shard End Crescent"",""provider_county"":""County Durham"",""provider_postcode"":""DL3 6AH"",""provider_address_line_2"":""Archer Street"",""provider_street_address"":""Southgate House""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""7712656"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1325351100,2011-10-31
210,1-325143594,VM0QW,Southside,southside,Southside Specialist Dementia Care Ltd,1-298131510,-,1217448811,,www.jwcare.co.uk,Birmingham,West Midlands,B28 9JB,52.4199190,-1.8340790,West Midlands,Birmingham,12,,false,,,,2011,true,false,true,,false,false,false,false,false,false,true,true,false,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2023-10-21,,http://www.cqc.org.uk/location/1-325143594,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-325143594"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Wyatt, Janet"",""nominated_individual"":""Wyatt, Janet""}",{},{},"{""paf_id"":""34372397"",""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hall Green and Moseley""}","{""provider_city"":""Birmingham"",""address_line_2"":""Hall Green"",""street_address"":""1653 Stratford Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B28 9JB"",""provider_address_line_2"":""Hall Green"",""provider_street_address"":""1653 Stratford Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""7233456"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},3300882239,2011-10-21
